EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-0.153,-8.870,-2.715,-2.711,-1.650,-5.045,1.558,2.190,0.039,0.989,0.033,1.923,1.526,-2.808,100.000,148222.000,1.000
-1.081,-7.256,-2.939,-3.130,-0.299,-4.509,2.675,2.889,0.037,0.990,0.034,2.136,1.617,-2.350,100.000,148223.000,1.000
-1.111,-5.338,-2.696,-2.651,0.336,-4.124,2.808,2.830,0.035,0.992,0.033,2.289,1.801,-2.136,100.000,148224.000,1.000
-0.224,-3.985,-2.066,-1.585,0.053,-4.424,1.268,1.476,0.034,0.993,0.034,2.380,1.801,-1.923,100.000,148225.000,1.000
1.407,-3.532,-0.749,-0.171,-0.333,-5.377,-1.465,-0.725,0.031,0.993,0.032,2.472,1.923,-1.648,100.000,148226.000,1.000
3.395,-3.927,1.478,1.450,0.153,-6.578,-4.094,-2.662,0.029,0.992,0.030,2.472,2.014,-1.526,100.000,148227.000,1.000
4.933,-5.273,3.944,3.004,1.264,-7.699,-5.506,-3.421,0.031,0.993,0.029,2.625,2.014,-1.190,100.000,148228.000,1.000
5.095,-7.782,5.112,4.101,1.510,-8.539,-5.358,-2.789,0.030,0.993,0.026,2.747,2.045,-0.977,100.000,148229.000,1.000
4.029,-10.611,4.689,4.710,0.801,-8.598,-3.613,-0.767,0.031,0.994,0.025,2.716,2.106,-0.793,100.000,148230.000,1.000
2.885,-12.202,3.986,5.151,0.822,-7.341,-0.475,2.406,0.034,0.990,0.028,2.655,2.106,-0.610,100.000,148231.000,1.000
2.616,-11.719,4.386,5.658,3.044,-4.953,3.214,5.937,0.035,0.992,0.025,2.594,2.045,-0.458,100.000,148232.000,1.000
2.804,-10.205,5.415,5.962,6.395,-2.693,5.854,8.483,0.038,0.992,0.029,2.441,2.228,-0.305,100.000,148233.000,1.000
2.326,-9.644,5.059,5.699,7.853,-1.907,6.140,9.008,0.040,0.990,0.030,2.411,2.167,-0.153,100.000,148234.000,1.000
1.155,-10.530,2.776,5.129,6.331,-2.747,4.291,7.720,0.040,0.989,0.028,2.350,2.289,0.092,100.000,148235.000,1.000
0.226,-11.734,0.008,4.827,3.473,-4.450,1.452,5.499,0.043,0.990,0.027,2.289,2.380,0.031,100.000,148236.000,1.000
0.317,-11.965,-1.526,5.084,1.549,-6.234,-1.341,3.133,0.045,0.989,0.026,2.228,2.502,0.031,100.000,148237.000,1.000
1.203,-11.151,-1.744,5.638,0.884,-7.755,-3.613,0.832,0.047,0.987,0.029,2.014,2.380,0.092,100.000,148238.000,1.000
2.047,-10.186,-2.061,6.001,-0.146,-8.849,-5.227,-1.604,0.047,0.984,0.027,1.831,2.472,0.061,100.000,148239.000,1.000
2.819,-9.165,-2.703,6.218,-1.778,-8.998,-5.702,-3.721,0.047,0.985,0.025,1.587,2.655,0.183,100.000,148240.000,1.000
4.375,-7.271,-2.214,6.873,-2.160,-7.614,-4.381,-4.397,0.047,0.988,0.027,1.526,2.686,0.031,100.000,148241.000,1.000
7.419,-3.926,0.792,8.395,0.505,-4.714,-1.201,-2.952,0.046,0.988,0.027,1.404,2.655,-0.092,100.000,148242.000,1.000
11.243,-0.103,5.407,10.209,5.175,-1.454,2.439,-0.389,0.043,0.987,0.031,1.221,2.625,-0.275,100.000,148243.000,1.000
13.973,2.004,8.503,10.915,8.124,0.351,4.136,1.069,0.043,0.988,0.030,1.129,2.502,-0.366,100.000,148244.000,1.000
14.483,1.241,8.049,9.617,7.144,-0.417,2.540,0.115,0.043,0.992,0.032,1.007,2.380,-0.641,100.000,148245.000,1.000
13.095,-1.697,4.683,6.672,3.386,-3.528,-1.695,-2.779,0.040,0.991,0.033,0.763,2.411,-0.763,100.000,148246.000,1.000
11.011,-4.981,0.781,3.425,-0.101,-7.588,-6.645,-6.169,0.038,0.993,0.035,0.488,2.350,-0.977,100.000,148247.000,1.000
9.149,-7.159,-1.899,1.219,-1.459,-10.815,-10.595,-9.081,0.037,0.995,0.032,0.458,2.228,-1.190,100.000,148248.000,1.000
7.655,-8.016,-3.506,0.669,-1.339,-11.932,-12.729,-11.441,0.038,0.997,0.035,0.183,1.984,-1.373,100.000,148249.000,1.000
6.547,-7.853,-4.520,1.695,-0.622,-10.699,-12.791,-13.148,0.036,1.000,0.035,-0.031,1.770,-1.526,100.000,148250.000,1.000
5.861,-7.110,-4.940,3.639,0.557,-8.030,-11.096,-13.807,0.034,1.000,0.037,-0.244,1.617,-1.648,100.000,148251.000,1.000
5.594,-6.063,-4.476,5.641,2.389,-5.215,-8.316,-13.053,0.032,1.001,0.038,-0.305,1.312,-1.709,100.000,148252.000,1.000
5.439,-4.991,-3.399,7.031,4.312,-3.079,-5.185,-11.120,0.031,1.000,0.039,-0.427,1.007,-1.801,100.000,148253.000,1.000
4.937,-4.269,-2.730,7.676,4.935,-1.726,-2.228,-8.754,0.029,0.999,0.042,-0.519,0.732,-1.801,100.000,148254.000,1.000
4.357,-3.520,-2.563,8.157,4.206,-0.638,0.692,-6.228,0.028,1.000,0.043,-0.488,0.397,-1.862,100.000,148255.000,1.000
4.515,-1.749,-1.857,9.168,3.587,0.800,3.908,-3.356,0.026,0.998,0.044,-0.580,0.122,-1.801,100.000,148256.000,1.000
5.986,1.755,0.431,10.758,4.623,2.723,7.147,-0.290,0.027,0.996,0.042,-0.641,-0.305,-1.801,100.000,148257.000,1.000
8.137,6.169,3.642,11.968,6.996,4.339,9.204,1.875,0.026,0.996,0.041,-0.580,-0.610,-1.740,100.000,148258.000,1.000
9.294,9.317,5.341,11.548,8.365,4.387,8.839,1.855,0.026,0.993,0.041,-0.519,-0.977,-1.770,100.000,148259.000,1.000
8.382,9.797,4.172,9.298,7.270,2.321,6.097,-0.303,0.028,0.995,0.036,-0.549,-1.312,-1.740,100.000,148260.000,1.000
5.691,7.766,1.010,6.261,4.202,-1.386,2.132,-3.322,0.031,0.997,0.039,-0.519,-1.495,-1.495,100.000,148261.000,1.000
2.579,4.541,-1.955,3.955,1.021,-5.479,-1.436,-5.638,0.032,0.995,0.039,-0.427,-1.770,-1.404,100.000,148262.000,1.000
0.190,1.498,-3.284,3.252,-0.761,-8.538,-3.254,-6.352,0.036,0.997,0.042,-0.366,-1.984,-1.221,100.000,148263.000,1.000
-1.512,-0.816,-3.639,3.801,-1.419,-9.828,-2.975,-5.612,0.035,0.998,0.042,-0.305,-2.075,-1.160,100.000,148264.000,1.000
-3.041,-2.276,-4.266,4.560,-1.809,-9.658,-1.299,-4.129,0.037,0.998,0.042,-0.427,-2.045,-1.038,100.000,148265.000,1.000
-4.607,-3.026,-5.640,4.615,-2.514,-9.162,0.321,-2.884,0.039,0.998,0.044,-0.397,-2.258,-0.946,100.000,148266.000,1.000
-5.876,-3.299,-7.110,3.698,-3.457,-9.504,0.531,-2.705,0.039,0.998,0.044,-0.366,-2.319,-0.793,100.000,148267.000,1.000
-6.668,-3.549,-8.084,1.968,-4.555,-11.214,-1.272,-4.029,0.039,0.997,0.041,-0.366,-2.380,-0.824,100.000,148268.000,1.000
-7.267,-4.313,-9.038,-0.218,-6.340,-13.887,-4.646,-6.744,0.042,0.998,0.044,-0.275,-2.411,-0.671,100.000,148269.000,1.000
-7.620,-5.352,-10.282,-2.164,-8.602,-16.250,-7.923,-9.733,0.041,0.998,0.045,-0.275,-2.319,-0.671,100.000,148270.000,1.000
-7.317,-6.045,-11.493,-3.190,-10.384,-17.055,-9.187,-11.411,0.045,0.998,0.044,-0.336,-2.441,-0.702,100.000,148271.000,1.000
-5.989,-5.945,-11.861,-3.056,-10.590,-15.883,-7.663,-10.765,0.047,0.996,0.046,-0.366,-2.289,-0.732,100.000,148272.000,1.000
-3.960,-5.191,-10.929,-2.217,-9.047,-13.445,-4.515,-8.344,0.049,0.995,0.045,-0.458,-2.228,-0.793,100.000,148273.000,1.000
-2.314,-4.536,-9.396,-1.577,-7.026,-11.179,-2.078,-6.037,0.051,0.992,0.046,-0.458,-2.228,-0.885,100.000,148274.000,1.000
-1.757,-4.432,-8.027,-1.649,-5.547,-10.181,-1.843,-5.322,0.052,0.991,0.050,-0.549,-2.045,-0.977,100.000,148275.000,1.000
-2.073,-4.790,-7.081,-2.131,-4.807,-10.478,-3.475,-6.232,0.056,0.991,0.049,-0.610,-1.831,-0.885,100.000,148276.000,1.000
-2.321,-4.990,-6.167,-2.130,-4.262,-11.111,-5.229,-7.513,0.057,0.987,0.048,-0.641,-1.709,-1.038,100.000,148277.000,1.000
-1.778,-4.535,-4.928,-1.020,-3.534,-11.221,-5.617,-7.926,0.059,0.985,0.049,-0.610,-1.556,-1.221,100.000,148278.000,1.000
-0.595,-3.701,-3.797,0.969,-3.292,-10.911,-4.818,-7.423,0.062,0.982,0.047,-0.549,-1.221,-1.373,100.000,148279.000,1.000
0.654,-3.064,-3.164,3.012,-4.084,-10.871,-4.098,-6.811,0.063,0.977,0.046,-0.458,-1.038,-1.465,100.000,148280.000,1.000
1.165,-3.338,-3.355,4.060,-6.029,-11.714,-4.588,-7.043,0.064,0.974,0.047,-0.336,-0.732,-1.770,100.000,148281.000,1.000
0.298,-4.883,-4.566,3.379,-8.634,-13.451,-6.422,-8.393,0.063,0.973,0.049,-0.153,-0.336,-2.045,100.000,148282.000,1.000
-2.118,-7.461,-6.765,0.976,-11.070,-15.493,-8.814,-10.298,0.060,0.972,0.049,0.092,-0.031,-2.289,100.000,148283.000,1.000
-5.609,-10.355,-9.696,-2.278,-12.827,-16.918,-10.559,-11.744,0.056,0.973,0.045,0.427,0.244,-2.472,100.000,148284.000,1.000
-8.841,-12.307,-12.234,-4.980,-13.326,-16.821,-10.556,-11.666,0.054,0.972,0.045,0.519,0.580,-2.869,100.000,148285.000,1.000
-10.492,-12.422,-13.265,-6.168,-12.598,-15.009,-8.739,-9.874,0.051,0.973,0.049,0.824,0.793,-3.174,100.000,148286.000,1.000
-9.934,-10.527,-12.315,-5.706,-11.043,-11.998,-5.954,-7.092,0.048,0.974,0.049,1.038,1.007,-3.540,100.000,148287.000,1.000
-7.394,-7.002,-9.559,-3.989,-8.758,-8.377,-2.983,-4.140,0.045,0.976,0.051,1.190,1.038,-3.906,100.000,148288.000,1.000
-3.692,-2.611,-5.803,-1.557,-5.742,-4.412,-0.045,-1.393,0.044,0.978,0.050,1.434,1.038,-4.181,100.000,148289.000,1.000
0.337,1.883,-1.863,1.089,-1.906,-0.218,2.906,1.146,0.044,0.981,0.050,1.526,1.160,-4.456,100.000,148290.000,1.000
3.715,5.430,1.138,3.333,1.909,3.651,5.383,3.108,0.043,0.984,0.051,1.526,1.221,-4.761,100.000,148291.000,1.000
5.653,7.166,2.388,4.671,4.517,6.366,6.789,4.011,0.042,0.986,0.046,1.526,1.160,-5.035,100.000,148292.000,1.000
5.961,7.021,2.242,5.025,5.614,7.463,7.214,3.974,0.042,0.988,0.046,1.678,1.251,-5.157,100.000,148293.000,1.000
5.174,5.809,1.956,4.848,5.851,7.355,7.362,3.786,0.039,0.992,0.048,1.801,1.282,-5.249,100.000,148294.000,1.000
4.474,5.129,3.144,4.998,6.612,7.368,8.009,4.420,0.039,0.993,0.047,1.678,1.312,-5.249,100.000,148295.000,1.000
4.689,6.112,6.159,6.099,8.357,8.818,9.299,6.069,0.039,0.994,0.045,1.709,1.495,-5.188,100.000,148296.000,1.000
6.035,8.981,10.177,8.318,10.767,12.301,11.114,8.378,0.036,0.996,0.047,1.617,1.556,-5.249,100.000,148297.000,1.000
8.438,13.431,14.515,11.444,13.971,17.593,13.753,11.231,0.032,0.998,0.049,1.495,1.617,-5.310,100.000,148298.000,1.000
11.460,18.669,18.794,14.808,18.237,23.616,17.566,14.616,0.031,1.000,0.048,1.282,1.404,-5.096,100.000,148299.000,1.000
14.017,23.242,22.367,17.168,22.918,28.339,21.747,17.769,0.027,1.001,0.052,1.099,1.343,-5.096,100.000,148300.000,1.000
14.180,24.719,23.192,16.883,25.044,29.056,23.565,18.566,0.025,1.002,0.051,0.854,1.190,-5.096,100.000,148301.000,1.000
10.679,21.311,19.362,13.093,21.585,24.075,20.364,15.123,0.024,1.001,0.054,0.610,1.129,-4.944,100.000,148302.000,1.000
4.398,13.818,11.729,6.792,13.129,14.396,12.370,8.001,0.023,1.002,0.054,0.397,1.160,-4.822,100.000,148303.000,1.000
-2.033,5.369,3.853,0.423,3.912,3.443,2.829,0.147,0.018,1.003,0.052,0.183,0.885,-4.761,100.000,148304.000,1.000
-6.002,-0.558,-0.463,-3.653,-1.424,-4.892,-4.340,-5.240,0.018,1.004,0.048,-0.031,0.732,-4.730,100.000,148305.000,1.000
-6.905,-2.612,-0.625,-4.690,-2.165,-8.438,-7.136,-7.012,0.017,1.004,0.049,-0.275,0.488,-4.730,100.000,148306.000,1.000
-5.781,-1.518,1.105,-3.496,-0.955,-7.290,-5.824,-5.880,0.016,1.002,0.053,-0.458,0.183,-4.608,100.000,148307.000,1.000
-3.601,1.499,2.751,-1.341,0.132,-3.085,-1.928,-2.967,0.014,1.001,0.052,-0.580,-0.031,-4.669,100.000,148308.000,1.000
-0.561,5.436,4.134,0.839,1.289,1.950,2.662,0.751,0.014,0.999,0.056,-0.732,-0.519,-4.669,100.000,148309.000,1.000
3.316,9.384,6.073,2.582,3.771,5.998,6.528,4.407,0.015,0.996,0.053,-0.946,-0.793,-4.700,100.000,148310.000,1.000
7.061,11.801,7.994,3.546,6.874,8.130,8.975,7.084,0.015,0.991,0.054,-0.885,-0.885,-4.730,100.000,148311.000,1.000
9.313,11.348,8.210,3.535,8.277,8.215,9.847,8.188,0.018,0.988,0.051,-0.824,-1.160,-4.822,100.000,148312.000,1.000
9.571,8.237,6.238,2.684,6.872,6.473,9.100,7.648,0.022,0.986,0.050,-0.854,-1.343,-4.822,100.000,148313.000,1.000
8.571,4.312,3.646,1.558,3.931,3.428,6.949,5.989,0.024,0.985,0.050,-0.580,-1.404,-4.913,100.000,148314.000,1.000
7.582,1.855,2.780,0.911,1.912,-0.002,4.344,4.291,0.024,0.986,0.049,-0.488,-1.434,-5.005,100.000,148315.000,1.000
6.859,1.486,3.761,0.872,1.161,-3.136,2.297,3.151,0.027,0.987,0.048,-0.336,-1.526,-5.005,100.000,148316.000,1.000
5.843,2.292,4.669,0.935,0.138,-5.647,1.388,2.463,0.027,0.989,0.050,-0.305,-1.495,-5.188,100.000,148317.000,1.000
4.492,3.487,4.394,0.655,-1.593,-7.086,1.864,2.203,0.026,0.988,0.049,-0.061,-1.526,-5.219,100.000,148318.000,1.000
3.704,5.114,3.856,0.088,-2.443,-6.819,3.643,2.738,0.028,0.987,0.050,0.092,-1.495,-5.188,100.000,148319.000,1.000
4.468,7.480,4.802,-0.444,-0.503,-4.538,6.217,4.281,0.029,0.984,0.055,0.153,-1.404,-5.188,100.000,148320.000,1.000
6.354,9.704,6.952,-0.999,3.252,-0.967,8.342,6.023,0.031,0.983,0.055,0.305,-1.312,-5.157,100.000,148321.000,1.000
7.940,10.317,8.313,-1.764,5.839,2.490,8.779,6.831,0.031,0.980,0.055,0.275,-1.221,-5.096,100.000,148322.000,1.000
8.339,8.949,7.900,-2.532,5.807,4.743,7.350,6.532,0.031,0.978,0.056,0.397,-0.977,-4.852,100.000,148323.000,1.000
7.785,6.596,6.705,-2.889,4.269,5.464,4.868,5.867,0.030,0.980,0.061,0.549,-0.885,-4.761,100.000,148324.000,1.000
7.089,4.555,6.448,-2.767,3.235,4.841,2.184,5.361,0.031,0.983,0.057,0.793,-0.702,-4.517,100.000,148325.000,1.000
6.291,2.792,6.840,-2.829,2.490,3.072,-0.699,4.296,0.028,0.989,0.053,1.038,-0.580,-4.333,100.000,148326.000,1.000
4.783,0.560,5.950,-3.811,0.260,0.619,-3.852,1.776,0.024,0.992,0.050,1.129,-0.549,-4.150,100.000,148327.000,1.000
2.494,-1.909,3.093,-5.635,-3.657,-1.497,-6.417,-1.693,0.018,0.993,0.051,1.373,-0.519,-4.181,100.000,148328.000,1.000
0.285,-3.330,-0.129,-7.429,-7.143,-2.186,-7.063,-4.347,0.009,0.996,0.051,1.648,-0.549,-4.272,100.000,148329.000,1.000
-0.830,-2.664,-1.377,-8.318,-7.597,-1.007,-5.147,-4.633,0.003,1.001,0.050,1.709,-0.641,-4.486,100.000,148330.000,1.000
-0.956,-0.618,-0.491,-8.225,-5.125,1.560,-1.485,-2.613,-0.003,1.003,0.050,1.740,-0.854,-4.730,100.000,148331.000,1.000
-0.777,1.347,0.935,-7.545,-1.930,4.753,2.532,0.561,-0.008,1.007,0.050,1.678,-1.160,-5.035,100.000,148332.000,1.000
-0.481,2.666,1.982,-6.589,0.564,7.990,6.039,3.904,-0.011,1.009,0.049,1.709,-1.648,-5.249,100.000,148333.000,1.000
0.139,3.609,2.916,-5.562,2.462,10.733,8.812,7.018,-0.009,1.010,0.048,1.709,-1.953,-5.646,100.000,148334.000,1.000
1.000,4.416,4.171,-4.802,4.356,12.380,10.796,9.740,-0.007,1.010,0.043,1.678,-2.289,-5.829,100.000,148335.000,1.000
1.126,4.400,4.679,-4.969,5.228,12.273,11.335,11.234,-0.006,1.006,0.044,1.587,-2.533,-5.859,100.000,148336.000,1.000
-0.313,2.919,2.941,-6.456,3.528,10.325,9.663,10.501,-0.005,0.996,0.041,1.740,-2.747,-6.104,100.000,148337.000,1.000
-2.905,0.583,-0.829,-8.772,-0.289,7.468,6.099,7.743,-0.001,0.992,0.040,2.014,-2.991,-6.165,100.000,148338.000,1.000
-5.361,-1.115,-4.763,-10.765,-3.808,5.297,2.310,4.525,0.002,0.990,0.036,2.197,-3.082,-6.134,100.000,148339.000,1.000
-6.540,-0.943,-6.824,-11.408,-4.535,5.149,0.310,2.578,0.003,0.991,0.036,2.319,-3.235,-6.134,100.000,148340.000,1.000
-6.631,0.619,-7.102,-10.692,-2.682,6.906,0.661,2.207,0.007,0.996,0.034,2.686,-3.296,-6.165,100.000,148341.000,1.000
-6.709,1.968,-7.380,-9.457,-0.463,8.988,2.180,2.488,0.008,1.002,0.035,2.655,-3.265,-5.951,100.000,148342.000,1.000
-7.598,1.941,-8.946,-8.609,0.576,9.534,3.168,2.491,0.010,1.006,0.036,2.747,-3.235,-5.768,100.000,148343.000,1.000
-9.450,0.340,-11.745,-8.663,0.303,7.588,2.520,1.812,0.013,1.009,0.035,2.716,-3.174,-5.615,100.000,148344.000,1.000
-11.819,-2.250,-14.585,-9.677,-0.614,3.540,0.057,0.400,0.015,1.011,0.033,2.686,-3.021,-5.280,100.000,148345.000,1.000
-14.283,-5.357,-16.688,-11.500,-2.390,-1.428,-3.942,-1.954,0.012,1.014,0.035,2.625,-2.991,-4.974,100.000,148346.000,1.000
-16.276,-8.376,-17.761,-13.587,-5.385,-5.774,-8.491,-5.041,0.012,1.017,0.031,2.502,-2.686,-4.761,100.000,148347.000,1.000
-16.957,-10.237,-17.279,-14.986,-8.581,-8.020,-11.882,-7.781,0.008,1.021,0.035,2.472,-2.594,-4.517,100.000,148348.000,1.000
-15.816,-10.133,-14.921,-14.937,-10.337,-7.430,-12.810,-9.047,0.002,1.024,0.037,2.197,-2.655,-4.517,100.000,148349.000,1.000
-13.025,-7.973,-10.913,-13.222,-9.510,-4.198,-11.014,-8.392,-0.003,1.024,0.038,1.831,-2.594,-4.333,100.000,148350.000,1.000
-9.452,-4.505,-6.420,-10.015,-6.502,0.928,-6.941,-6.129,-0.008,1.022,0.038,1.678,-2.655,-4.303,100.000,148351.000,1.000
-5.853,-0.462,-2.515,-5.535,-2.261,7.156,-1.074,-2.697,-0.011,1.021,0.038,1.556,-2.655,-4.242,100.000,148352.000,1.000
-2.766,3.550,0.372,-0.433,2.400,13.244,5.652,1.285,-0.014,1.017,0.041,1.404,-2.899,-4.272,100.000,148353.000,1.000
-1.003,6.419,1.593,3.883,6.033,17.213,11.286,4.601,-0.015,1.012,0.041,1.282,-3.113,-4.425,100.000,148354.000,1.000
-0.978,7.358,0.757,6.179,7.454,17.712,14.051,6.183,-0.017,1.011,0.040,1.129,-3.296,-4.303,100.000,148355.000,1.000
-2.099,6.752,-1.708,6.368,6.538,15.440,13.755,5.958,-0.020,1.005,0.037,1.068,-3.540,-4.089,100.000,148356.000,1.000
-2.902,6.200,-4.165,5.597,4.754,12.839,12.031,5.086,-0.024,0.997,0.039,1.038,-3.662,-3.998,100.000,148357.000,1.000
-2.168,7.280,-4.641,5.365,4.178,12.069,10.861,5.018,-0.025,0.990,0.039,1.068,-3.937,-4.028,100.000,148358.000,1.000
0.267,10.332,-2.462,6.666,5.532,13.611,11.077,6.364,-0.028,0.981,0.040,1.190,-4.242,-3.967,100.000,148359.000,1.000
3.889,14.764,1.822,9.743,8.265,16.709,12.493,8.949,-0.025,0.976,0.042,1.343,-4.578,-3.876,100.000,148360.000,1.000
7.660,19.193,6.630,13.777,10.828,19.988,14.217,11.878,-0.023,0.975,0.041,1.556,-4.730,-3.571,100.000,148361.000,1.000
10.484,22.068,10.306,17.076,11.912,21.950,15.060,13.846,-0.020,0.973,0.039,1.740,-4.822,-3.479,100.000,148362.000,1.000
11.723,22.483,11.996,17.992,11.333,21.679,14.158,13.779,-0.016,0.970,0.040,1.862,-5.127,-3.113,100.000,148363.000,1.000
11.348,20.444,11.432,15.909,9.324,19.339,11.459,11.356,-0.010,0.967,0.042,2.075,-5.249,-2.808,100.000,148364.000,1.000
9.897,16.826,9.033,11.519,6.384,15.901,7.776,7.234,-0.002,0.966,0.042,2.228,-5.371,-2.380,100.000,148365.000,1.000
7.886,12.558,5.523,6.192,2.846,12.360,4.124,2.577,0.006,0.969,0.039,2.380,-5.280,-1.984,100.000,148366.000,1.000
5.971,8.651,2.259,1.519,-0.455,9.589,1.551,-1.099,0.012,0.972,0.040,2.502,-5.005,-1.740,100.000,148367.000,1.000
4.858,6.050,0.794,-1.298,-2.260,8.169,0.800,-2.532,0.018,0.972,0.040,2.655,-4.791,-1.404,100.000,148368.000,1.000
4.523,4.780,1.292,-2.200,-2.494,7.882,1.538,-1.776,0.019,0.976,0.036,2.625,-4.425,-1.099,100.000,148369.000,1.000
4.280,4.141,2.743,-2.159,-2.016,7.873,2.635,-0.042,0.019,0.978,0.034,2.686,-4.120,-0.702,100.000,148370.000,1.000
3.439,3.394,3.896,-2.289,-1.687,7.430,3.195,1.365,0.019,0.983,0.037,2.655,-3.632,-0.702,100.000,148371.000,1.000
2.333,2.850,4.649,-2.794,-1.053,6.801,3.480,2.226,0.016,0.990,0.034,2.625,-3.387,-0.732,100.000,148372.000,1.000
1.961,3.536,5.891,-3.132,0.970,6.812,4.277,3.063,0.013,0.997,0.033,2.533,-3.143,-0.763,100.000,148373.000,1.000
2.602,5.612,7.693,-3.050,3.919,7.720,5.563,3.903,0.013,1.002,0.036,2.350,-2.899,-0.916,100.000,148374.000,1.000
3.753,8.270,9.368,-2.797,6.481,9.006,6.603,4.265,0.010,1.004,0.035,2.228,-2.502,-1.251,100.000,148375.000,1.000
4.669,10.346,10.187,-2.757,7.793,9.848,6.628,3.679,0.005,1.010,0.033,2.167,-2.136,-1.526,100.000,148376.000,1.000
5.017,11.308,10.276,-3.075,8.304,9.753,5.504,2.227,0.003,1.014,0.033,1.770,-2.167,-1.801,100.000,148377.000,1.000
4.796,11.445,10.385,-3.763,8.985,8.799,3.826,0.462,0.000,1.015,0.031,1.434,-2.167,-2.350,100.000,148378.000,1.000
3.869,11.143,10.599,-4.846,9.810,7.521,2.532,-0.986,0.000,1.016,0.029,1.282,-1.984,-2.594,100.000,148379.000,1.000
2.302,10.781,10.616,-6.090,10.482,6.636,2.565,-1.381,-0.006,1.018,0.030,1.129,-1.984,-2.991,100.000,148380.000,1.000
0.552,10.511,10.127,-7.021,10.923,6.433,4.076,-0.355,-0.008,1.018,0.027,0.946,-1.892,-3.479,100.000,148381.000,1.000
-0.431,10.529,9.552,-7.048,11.755,6.798,6.373,1.913,-0.007,1.014,0.024,0.854,-1.892,-4.028,100.000,148382.000,1.000
0.166,11.094,9.886,-5.820,13.833,7.623,8.573,4.859,-0.007,1.014,0.027,0.702,-1.892,-4.364,100.000,148383.000,1.000
2.070,11.975,11.216,-3.666,16.705,8.811,10.018,7.575,-0.007,1.009,0.027,0.702,-1.892,-4.517,100.000,148384.000,1.000
4.006,12.516,12.543,-1.583,18.915,10.035,10.426,9.084,-0.006,1.006,0.026,0.854,-1.831,-4.791,100.000,148385.000,1.000
4.254,11.669,12.159,-0.929,18.616,10.413,9.513,8.467,-0.004,1.003,0.021,1.068,-1.770,-4.883,100.000,148386.000,1.000
2.032,9.003,9.254,-2.483,15.236,9.106,7.247,5.568,-0.001,1.004,0.017,1.312,-1.709,-5.005,100.000,148387.000,1.000
-1.635,5.520,5.056,-5.585,10.417,6.378,4.318,1.526,-0.001,1.000,0.016,1.434,-1.495,-5.066,100.000,148388.000,1.000
-4.760,2.876,1.682,-8.460,6.474,3.617,1.780,-1.843,-0.003,0.997,0.016,1.648,-1.465,-4.913,100.000,148389.000,1.000
-5.854,2.292,0.794,-9.474,5.005,2.210,0.377,-3.118,-0.003,0.992,0.013,1.862,-1.190,-4.761,100.000,148390.000,1.000
-4.948,3.686,2.461,-8.282,5.866,2.490,0.089,-2.147,-0.002,0.986,0.010,2.228,-1.221,-4.761,100.000,148391.000,1.000
-2.995,6.210,5.679,-5.662,8.098,3.928,0.589,0.279,-0.003,0.979,0.012,2.655,-1.099,-4.578,100.000,148392.000,1.000
-1.099,8.821,9.147,-2.827,10.779,5.686,1.549,3.003,-0.004,0.978,0.009,3.052,-1.160,-4.395,100.000,148393.000,1.000
-0.283,10.327,11.298,-0.855,12.602,6.965,2.531,4.896,-0.005,0.977,0.011,3.571,-1.068,-4.181,100.000,148394.000,1.000
-0.904,10.125,11.280,-0.197,12.749,7.410,3.321,5.603,-0.007,0.979,0.006,3.876,-0.854,-4.059,100.000,148395.000,1.000
-2.505,8.491,9.277,-0.608,11.312,7.214,4.091,5.674,-0.007,0.982,0.006,4.211,-0.946,-3.967,100.000,148396.000,1.000
-3.880,6.525,6.622,-1.294,9.487,6.989,5.295,6.102,-0.011,0.985,0.005,4.395,-0.854,-3.784,100.000,148397.000,1.000
-3.990,5.164,4.903,-1.595,8.402,7.085,6.870,7.114,-0.011,0.986,0.002,4.547,-0.824,-3.632,100.000,148398.000,1.000
-2.970,4.197,4.361,-1.624,7.475,7.020,7.752,7.564,-0.014,0.990,0.000,4.639,-0.854,-3.479,100.000,148399.000,1.000
-1.583,3.124,4.442,-1.846,5.778,6.115,7.007,6.370,-0.013,0.991,-0.003,4.700,-0.977,-3.296,100.000,148400.000,1.000
-0.514,1.799,4.550,-2.467,3.238,4.294,4.814,3.738,-0.012,0.993,0.000,4.700,-1.068,-3.174,100.000,148401.000,1.000
0.047,0.494,4.604,-3.280,0.806,2.172,2.366,0.964,-0.012,0.996,-0.002,4.669,-1.099,-3.113,100.000,148402.000,1.000
0.110,-0.664,4.672,-4.162,-0.665,0.253,0.703,-0.926,-0.013,0.998,-0.004,4.669,-1.068,-3.052,100.000,148403.000,1.000
-0.451,-2.052,4.155,-5.319,-1.616,-1.654,-0.202,-2.012,-0.012,0.997,-0.007,4.547,-1.251,-3.021,100.000,148404.000,1.000
-1.444,-3.701,2.692,-6.724,-2.527,-3.902,-0.879,-2.636,-0.011,0.999,-0.009,4.456,-1.251,-2.991,100.000,148405.000,1.000
-2.454,-5.219,0.506,-7.948,-3.399,-6.500,-1.750,-2.836,-0.015,1.000,-0.011,4.303,-1.312,-2.808,100.000,148406.000,1.000
